acceleration:x,y,z,Orientation:yaw,pitch,roll
-2.60683, 0.0826569, 9.26358, -2.25362, -0.0340143, 0.27026
-2.60683, 0.0826569, 9.26358, -2.25229, -0.0330951, 0.270259
-2.51399, 0.0588531, 9.38974, -2.25229, -0.0330951, 0.270259
-2.51399, 0.0588531, 9.38974, -2.2512, -0.0323756, 0.26993
-2.51399, 0.0588531, 9.38974, -2.2512, -0.0323756, 0.26993
-2.51399, 0.0588531, 9.38974, -2.2512, -0.0323756, 0.26993
-2.60921, 0.106461, 9.38974, -2.2512, -0.0323756, 0.26993
-2.60921, 0.106461, 9.38974, -2.2512, -0.0323756, 0.26993
-2.60921, 0.106461, 9.38974, -2.2512, -0.0323756, 0.26993
-2.60921, 0.106461, 9.38974, -2.25096, -0.0315796, 0.269548
-2.65919, 0.254044, 9.3588, -2.25096, -0.0315796, 0.269548
-2.65919, 0.254044, 9.3588, -2.25096, -0.0315796, 0.269548
-2.65919, 0.254044, 9.3588, -2.25096, -0.0315796, 0.269548
-2.65919, 0.254044, 9.3588, -2.25076, -0.0310004, 0.269684
-2.59731, 0.289749, 9.48734, -2.25076, -0.0310004, 0.269684
-2.59731, 0.289749, 9.48734, -2.25076, -0.0310004, 0.269684
-2.59731, 0.289749, 9.48734, -2.25076, -0.0310004, 0.269684
-2.59731, 0.289749, 9.48734, -2.25076, -0.0309049, 0.269631
-2.5735, 0.368301, 9.48972, -2.25076, -0.0309049, 0.269631
-2.5735, 0.368301, 9.48972, -2.25076, -0.0309049, 0.269631
-2.5735, 0.368301, 9.48972, -2.25076, -0.0309049, 0.269631
-2.5735, 0.368301, 9.48972, -2.25075, -0.0309716, 0.269257
-2.5735, 0.470657, 9.44449, -2.25075, -0.0309716, 0.269257
-2.5735, 0.470657, 9.44449, -2.25075, -0.0309716, 0.269257
-2.5735, 0.470657, 9.44449, -2.25075, -0.0309716, 0.269257
-2.5735, 0.470657, 9.44449, -2.25116, -0.0315117, 0.269118
-2.62587, 0.518265, 9.33261, -2.25116, -0.0315117, 0.269118
-2.62587, 0.518265, 9.33261, -2.25116, -0.0315117, 0.269118
-2.62587, 0.518265, 9.33261, -2.25116, -0.0315117, 0.269118
-2.62587, 0.518265, 9.33261, -2.25172, -0.0324987, 0.268985
-2.62111, 0.42305, 9.23502, -2.25172, -0.0324987, 0.268985
-2.62111, 0.42305, 9.23502, -2.25172, -0.0324987, 0.268985
-2.62111, 0.42305, 9.23502, -2.25172, -0.0324987, 0.268985
-2.62111, 0.42305, 9.23502, -2.25171, -0.0336518, 0.268949
-2.5378, 0.408768, 9.4183, -2.25171, -0.0336518, 0.268949
-2.5378, 0.408768, 9.4183, -2.25171, -0.0336518, 0.268949
-2.5378, 0.408768, 9.4183, -2.25171, -0.0336518, 0.268949
-2.5378, 0.408768, 9.4183, -2.25118, -0.0344573, 0.26876
-2.50923, 0.375443, 9.42068, -2.25118, -0.0344573, 0.26876
-2.50923, 0.375443, 9.42068, -2.25118, -0.0344573, 0.26876
-2.50923, 0.375443, 9.42068, -2.25118, -0.0344573, 0.26876
-2.50923, 0.375443, 9.42068, -2.25119, -0.0352904, 0.26811
-2.56636, 0.482559, 9.37784, -2.25119, -0.0352904, 0.26811
-2.56636, 0.482559, 9.37784, -2.25119, -0.0352904, 0.26811
-2.56636, 0.482559, 9.37784, -2.25119, -0.0352904, 0.26811
-2.56636, 0.482559, 9.37784, -2.25199, -0.0359217, 0.267596
-2.51161, 0.401627, 9.34689, -2.25199, -0.0359217, 0.267596
-2.51161, 0.401627, 9.34689, -2.25297, -0.036716, 0.267354
-2.51161, 0.401627, 9.34689, -2.25297, -0.036716, 0.267354
-2.51161, 0.401627, 9.34689, -2.25297, -0.036716, 0.267354
-2.48067, 0.268326, 9.58969, -2.25297, -0.036716, 0.267354
-2.48067, 0.268326, 9.58969, -2.25297, -0.036716, 0.267354
-2.48067, 0.268326, 9.58969, -2.25353, -0.0370584, 0.267146
-2.48067, 0.268326, 9.58969, -2.25353, -0.0370584, 0.267146
-2.5735, 0.287369, 9.59921, -2.25353, -0.0370584, 0.267146
-2.5735, 0.287369, 9.59921, -2.25353, -0.0370584, 0.267146
-2.5735, 0.287369, 9.59921, -2.25353, -0.0370584, 0.267146
-2.5735, 0.287369, 9.59921, -2.25375, -0.0369634, 0.267018
-2.64253, 0.339737, 9.48257, -2.25375, -0.0369634, 0.267018
-2.64253, 0.339737, 9.48257, -2.25379, -0.0370503, 0.267393
-2.64253, 0.339737, 9.48257, -2.25379, -0.0370503, 0.267393
-2.64253, 0.339737, 9.48257, -2.25379, -0.0370503, 0.267393
-2.63777, 0.396866, 9.29929, -2.25379, -0.0370503, 0.267393
-2.63777, 0.396866, 9.29929, -2.25379, -0.0370503, 0.267393
-2.63777, 0.396866, 9.29929, -2.25379, -0.0370503, 0.267393
-2.63777, 0.396866, 9.29929, -2.25339, -0.0373107, 0.267977
-2.55922, 0.42305, 9.1636, -2.25339, -0.0373107, 0.267977
-2.55922, 0.42305, 9.1636, -2.25339, -0.0373107, 0.267977
-2.55922, 0.42305, 9.1636, -2.25339, -0.0373107, 0.267977
-2.55922, 0.42305, 9.1636, -2.25304, -0.0376618, 0.268467
-2.51399, 0.439713, 9.2374, -2.25304, -0.0376618, 0.268467
-2.51399, 0.439713, 9.2374, -2.25293, -0.0379714, 0.268842
-2.51399, 0.439713, 9.2374, -2.25293, -0.0379714, 0.268842
-2.51399, 0.439713, 9.2374, -2.25293, -0.0379714, 0.268842
-2.52113, 0.387344, 9.40402, -2.25293, -0.0379714, 0.268842
-2.52113, 0.387344, 9.40402, -2.25293, -0.0379714, 0.268842
-2.52113, 0.387344, 9.40402, -2.25293, -0.0379714, 0.268842
-2.52113, 0.387344, 9.40402, -2.25352, -0.0381139, 0.269243
-2.54256, 0.170731, 9.69681, -2.25352, -0.0381139, 0.269243
-2.54256, 0.170731, 9.69681, -2.25352, -0.0381139, 0.269243
-2.54256, 0.170731, 9.69681, -2.25352, -0.0381139, 0.269243
-2.54256, 0.170731, 9.69681, -2.25417, -0.0379657, 0.269563
-2.69728, 0.144547, 9.83249, -2.25417, -0.0379657, 0.269563
-2.69728, 0.144547, 9.83249, -2.25417, -0.0379657, 0.269563
-2.69728, 0.144547, 9.83249, -2.25417, -0.0379657, 0.269563
-2.69728, 0.144547, 9.83249, -2.25405, -0.0373805, 0.269601
-2.71394, 0.282608, 9.46115, -2.25405, -0.0373805, 0.269601
-2.71394, 0.282608, 9.46115, -2.25361, -0.037331, 0.269914
-2.71394, 0.282608, 9.46115, -2.25361, -0.037331, 0.269914
-2.71394, 0.282608, 9.46115, -2.25361, -0.037331, 0.269914
-2.77583, 0.442093, 9.17789, -2.25361, -0.037331, 0.269914
-2.77583, 0.442093, 9.17789, -2.25361, -0.037331, 0.269914
-2.77583, 0.442093, 9.17789, -2.25361, -0.037331, 0.269914
-2.77583, 0.442093, 9.17789, -2.25298, -0.0380761, 0.27035
-2.86867, 0.642044, 8.97079, -2.25298, -0.0380761, 0.27035
-2.86867, 0.642044, 8.97079, -2.25298, -0.0380761, 0.27035
-2.86867, 0.642044, 8.97079, -2.25252, -0.0390771, 0.270815
-2.86867, 0.642044, 8.97079, -2.25252, -0.0390771, 0.270815
-2.74489, 0.646805, 9.116, -2.25252, -0.0390771, 0.270815
-2.74489, 0.646805, 9.116, -2.25252, -0.0390771, 0.270815
-2.74489, 0.646805, 9.116, -2.25252, -0.0390771, 0.270815
-2.74489, 0.646805, 9.116, -2.25182, -0.0400614, 0.271438
-2.67824, 0.54921, 9.11838, -2.25182, -0.0400614, 0.271438
-2.67824, 0.54921, 9.11838, -2.25183, -0.0403571, 0.271502
-2.67824, 0.54921, 9.11838, -2.25183, -0.0403571, 0.271502
-2.67824, 0.54921, 9.11838, -2.25183, -0.0403571, 0.271502
-2.53304, 0.503983, 9.36832, -2.25183, -0.0403571, 0.271502
-2.53304, 0.503983, 9.36832, -2.25176, -0.0398783, 0.271247
-2.53304, 0.503983, 9.36832, -2.25176, -0.0398783, 0.271247
-2.53304, 0.503983, 9.36832, -2.25176, -0.0398783, 0.271247
-2.39021, 0.496841, 9.55875, -2.25176, -0.0398783, 0.271247
-2.39021, 0.496841, 9.55875, -2.25176, -0.0398783, 0.271247
-2.39021, 0.496841, 9.55875, -2.25176, -0.0398783, 0.271247
-2.39021, 0.496841, 9.55875, -2.2528, -0.0390816, 0.270277
-2.20692, 0.463516, 9.81107, -2.2528, -0.0390816, 0.270277
-2.20692, 0.463516, 9.81107, -2.25383, -0.0383289, 0.269082
-2.20692, 0.463516, 9.81107, -2.25383, -0.0383289, 0.269082
-2.20692, 0.463516, 9.81107, -2.25383, -0.0383289, 0.269082
-2.21883, 0.396866, 9.76584, -2.25383, -0.0383289, 0.269082
-2.21883, 0.396866, 9.76584, -2.25383, -0.0383289, 0.269082
-2.21883, 0.396866, 9.76584, -2.25383, -0.0383289, 0.269082
-2.21883, 0.396866, 9.76584, -2.2555, -0.0375774, 0.267888
-2.36879, 0.289749, 9.58969, -2.2555, -0.0375774, 0.267888
-2.36879, 0.289749, 9.58969, -2.2555, -0.0375774, 0.267888
-2.36879, 0.289749, 9.58969, -2.2555, -0.0375774, 0.267888
-2.36879, 0.289749, 9.58969, -2.25686, -0.0369609, 0.267694
-2.50447, 0.308792, 9.4183, -2.25686, -0.0369609, 0.267694
-2.50447, 0.308792, 9.4183, -2.25758, -0.0364632, 0.268365
-2.61159, 0.218338, 9.11362, -2.25758, -0.0364632, 0.268365
-2.61159, 0.218338, 9.11362, -2.25758, -0.0364632, 0.268365
-2.61159, 0.218338, 9.11362, -2.25758, -0.0364632, 0.268365
-2.61159, 0.218338, 9.11362, -2.25772, -0.0363164, 0.269428
-2.71156, 0.108841, 9.1636, -2.25772, -0.0363164, 0.269428
-2.71156, 0.108841, 9.1636, -2.25772, -0.0363164, 0.269428
-2.71156, 0.108841, 9.1636, -2.25772, -0.0363164, 0.269428
-2.71156, 0.108841, 9.1636, -2.25721, -0.035936, 0.27076
-2.83772, -0.0792084, 9.44211, -2.25721, -0.035936, 0.27076
-2.83772, -0.0792084, 9.44211, -2.25721, -0.035936, 0.27076
-2.83772, -0.0792084, 9.44211, -2.25556, -0.0352581, 0.272036
-2.83772, -0.0792084, 9.44211, -2.25556, -0.0352581, 0.272036
-2.92818, -0.0339813, 9.43735, -2.25556, -0.0352581, 0.272036
-2.92818, -0.0339813, 9.43735, -2.25556, -0.0352581, 0.272036
-2.92818, -0.0339813, 9.43735, -2.25556, -0.0352581, 0.272036
-2.92818, -0.0339813, 9.43735, -2.25306, -0.0342031, 0.27335
-2.93532, 0.137405, 9.29929, -2.25306, -0.0342031, 0.27335
-2.93532, 0.137405, 9.29929, -2.25306, -0.0342031, 0.27335
-2.93532, 0.137405, 9.29929, -2.25306, -0.0342031, 0.27335
-2.93532, 0.137405, 9.29929, -2.25069, -0.0335022, 0.274596
-2.70204, 0.163589, 9.38022, -2.25069, -0.0335022, 0.274596
-2.70204, 0.163589, 9.38022, -2.25069, -0.0335022, 0.274596
-2.70204, 0.163589, 9.38022, -2.24907, -0.0331093, 0.275632
-2.70204, 0.163589, 9.38022, -2.24907, -0.0331093, 0.275632
-2.67348, 0.196915, 9.46591, -2.24907, -0.0331093, 0.275632
-2.67348, 0.196915, 9.46591, -2.24907, -0.0331093, 0.275632
-2.67348, 0.196915, 9.46591, -2.24907, -0.0331093, 0.275632
-2.67348, 0.196915, 9.46591, -2.24849, -0.0325186, 0.275916
-2.67348, 0.196915, 9.46591, -2.24827, -0.0321366, 0.276169
-2.69966, 0.299271, 9.45639, -2.24827, -0.0321366, 0.276169
-2.69966, 0.299271, 9.45639, -2.24827, -0.0321366, 0.276169
-2.69966, 0.299271, 9.45639, -2.24827, -0.0321366, 0.276169
-2.62587, 0.48732, 9.39926, -2.24827, -0.0321366, 0.276169
-2.62587, 0.48732, 9.39926, -2.24827, -0.0321366, 0.276169
-2.62587, 0.48732, 9.39926, -2.24827, -0.0321366, 0.276169
-2.62587, 0.48732, 9.39926, -2.24861, -0.0322705, 0.276458
-2.47591, 0.556351, 9.44211, -2.24861, -0.0322705, 0.276458
-2.47591, 0.556351, 9.44211, -2.24861, -0.0322705, 0.276458
-2.47591, 0.556351, 9.44211, -2.24861, -0.0322705, 0.276458
-2.47591, 0.556351, 9.44211, -2.24976, -0.0331003, 0.276553
-2.48543, 0.511124, 9.73965, -2.24976, -0.0331003, 0.276553
-2.48543, 0.511124, 9.73965, -2.24976, -0.0331003, 0.276553
-2.48543, 0.511124, 9.73965, -2.24976, -0.0331003, 0.276553
-2.48543, 0.511124, 9.73965, -2.2515, -0.0342147, 0.276477
-2.71156, 0.54921, 9.48734, -2.2515, -0.0342147, 0.276477
-2.71156, 0.54921, 9.48734, -2.2515, -0.0342147, 0.276477
-2.71156, 0.54921, 9.48734, -2.2515, -0.0342147, 0.276477
-2.71156, 0.54921, 9.48734, -2.25328, -0.0353122, 0.276856
-2.79964, 0.55159, 9.30405, -2.25328, -0.0353122, 0.276856
-2.79964, 0.55159, 9.30405, -2.25328, -0.0353122, 0.276856
-2.79964, 0.55159, 9.30405, -2.25328, -0.0353122, 0.276856
-2.79964, 0.55159, 9.30405, -2.2544, -0.0366519, 0.278399
-2.64967, 0.394485, 9.36594, -2.2544, -0.0366519, 0.278399
-2.64967, 0.394485, 9.36594, -2.2544, -0.0366519, 0.278399
-2.64967, 0.394485, 9.36594, -2.2544, -0.0366519, 0.278399
-2.64967, 0.394485, 9.36594, -2.25548, -0.0378171, 0.279764
-2.6949, 0.29451, 9.28738, -2.25548, -0.0378171, 0.279764
-2.6949, 0.29451, 9.28738, -2.25548, -0.0378171, 0.279764
-2.6949, 0.29451, 9.28738, -2.25548, -0.0378171, 0.279764
-2.6949, 0.29451, 9.28738, -2.25574, -0.0383728, 0.28046
-2.71156, 0.413528, 9.17075, -2.25574, -0.0383728, 0.28046
-2.71156, 0.413528, 9.17075, -2.25574, -0.0383728, 0.28046
-2.71156, 0.413528, 9.17075, -2.25574, -0.0383728, 0.28046
-2.71156, 0.413528, 9.17075, -2.25544, -0.0386892, 0.281544
-2.71632, 0.411148, 9.19931, -2.25544, -0.0386892, 0.281544
-2.71632, 0.411148, 9.19931, -2.25544, -0.0386892, 0.281544
-2.71632, 0.411148, 9.19931, -2.25544, -0.0386892, 0.281544
-2.71632, 0.411148, 9.19931, -2.25516, -0.0393435, 0.282655
-2.70442, 0.29451, 9.31119, -2.25516, -0.0393435, 0.282655
-2.70442, 0.29451, 9.31119, -2.25516, -0.0393435, 0.282655
-2.70442, 0.29451, 9.31119, -2.25516, -0.0393435, 0.282655
-2.70442, 0.29451, 9.31119, -2.25481, -0.0397113, 0.283377
-2.61873, 0.282608, 9.3945, -2.25481, -0.0397113, 0.283377
-2.61873, 0.282608, 9.3945, -2.25481, -0.0397113, 0.283377
-2.61873, 0.282608, 9.3945, -2.25481, -0.0397113, 0.283377
-2.61873, 0.282608, 9.3945, -2.25405, -0.0396566, 0.283708
-2.65681, 0.370682, 9.38974, -2.25405, -0.0396566, 0.283708
-2.65681, 0.370682, 9.38974, -2.25405, -0.0396566, 0.283708
-2.65681, 0.370682, 9.38974, -2.2544, -0.0396424, 0.283671
-2.65681, 0.370682, 9.38974, -2.2544, -0.0396424, 0.283671
-2.69966, 0.453995, 9.44449, -2.2544, -0.0396424, 0.283671
-2.69966, 0.453995, 9.44449, -2.2544, -0.0396424, 0.283671
-2.69966, 0.453995, 9.44449, -2.2544, -0.0396424, 0.283671
-2.69966, 0.453995, 9.44449, -2.25402, -0.0398496, 0.283954
-2.74489, 0.373062, 9.37546, -2.25402, -0.0398496, 0.283954
-2.74489, 0.373062, 9.37546, -2.25385, -0.0401814, 0.28458
-2.74489, 0.373062, 9.37546, -2.25385, -0.0401814, 0.28458
-2.74489, 0.373062, 9.37546, -2.25385, -0.0401814, 0.28458
-2.75917, 0.399246, 9.42783, -2.25385, -0.0401814, 0.28458
-2.75917, 0.399246, 9.42783, -2.25458, -0.0401487, 0.285653
-2.75917, 0.399246, 9.42783, -2.25458, -0.0401487, 0.285653
-2.75917, 0.399246, 9.42783, -2.25458, -0.0401487, 0.285653
-2.76631, 0.432571, 9.38736, -2.25458, -0.0401487, 0.285653
-2.76631, 0.432571, 9.38736, -2.25461, -0.0402715, 0.286783
-2.76631, 0.432571, 9.38736, -2.25461, -0.0402715, 0.286783
-2.76631, 0.432571, 9.38736, -2.25461, -0.0402715, 0.286783
-2.84962, 0.470657, 9.3945, -2.25461, -0.0402715, 0.286783
-2.84962, 0.470657, 9.3945, -2.25474, -0.040713, 0.2882
-2.84962, 0.470657, 9.3945, -2.25474, -0.040713, 0.2882
-2.84962, 0.470657, 9.3945, -2.25474, -0.040713, 0.2882
-2.91389, 0.444473, 9.20169, -2.25474, -0.040713, 0.2882
-2.91389, 0.444473, 9.20169, -2.25474, -0.040713, 0.2882
-2.91389, 0.444473, 9.20169, -2.25474, -0.040713, 0.2882
-2.91389, 0.444473, 9.20169, -2.25472, -0.0413393, 0.289982
-2.98769, 0.351639, 9.21835, -2.25472, -0.0413393, 0.289982
-2.98769, 0.351639, 9.21835, -2.25472, -0.0413393, 0.289982
-2.98769, 0.351639, 9.21835, -2.25472, -0.0413393, 0.289982
-2.98769, 0.351639, 9.21835, -2.25464, -0.0417448, 0.291669
-2.85915, 0.354019, 9.22787, -2.25464, -0.0417448, 0.291669
-2.85915, 0.354019, 9.22787, -2.25464, -0.0417448, 0.291669
-2.85915, 0.354019, 9.22787, -2.2541, -0.0417369, 0.292911
-2.85915, 0.354019, 9.22787, -2.2541, -0.0417369, 0.292911
-2.80678, 0.375443, 9.23026, -2.2541, -0.0417369, 0.292911
-2.80678, 0.375443, 9.23026, -2.2541, -0.0417369, 0.292911
-2.80678, 0.375443, 9.23026, -2.2541, -0.0417369, 0.292911
-2.80678, 0.375443, 9.23026, -2.25389, -0.0416859, 0.293246
-2.74727, 0.277847, 9.41116, -2.25389, -0.0416859, 0.293246
-2.74727, 0.277847, 9.41116, -2.25389, -0.0416859, 0.293246
-2.74727, 0.277847, 9.41116, -2.25389, -0.0416859, 0.293246
-2.74727, 0.277847, 9.41116, -2.25397, -0.0416981, 0.293217
-2.6949, 0.142166, 9.63016, -2.25397, -0.0416981, 0.293217
-2.6949, 0.142166, 9.63016, -2.25397, -0.0416981, 0.293217
-2.6949, 0.142166, 9.63016, -2.25383, -0.0416195, 0.29277
-2.6949, 0.142166, 9.63016, -2.25383, -0.0416195, 0.29277
-2.76393, 0.211197, 9.66586, -2.25383, -0.0416195, 0.29277
-2.76393, 0.211197, 9.66586, -2.25383, -0.0416195, 0.29277
-2.76393, 0.211197, 9.66586, -2.25383, -0.0416195, 0.29277
-2.76393, 0.211197, 9.66586, -2.25353, -0.0415825, 0.292054
-2.78773, 0.344498, 9.43497, -2.25353, -0.0415825, 0.292054
-2.78773, 0.344498, 9.43497, -2.253, -0.0422736, 0.291829
