acceleration:x,y,z,Orientation:yaw,pitch,roll
-0.016983, 0.318314, 9.73489, -0.0304182, -0.499048, 0.00505125
-0.016983, 0.318314, 9.73489, -0.0304182, -0.499048, 0.00505125
-0.016983, 0.318314, 9.73489, -0.0304182, -0.499048, 0.00505125
-0.016983, 0.318314, 9.73489, -0.030416, -0.49902, 0.00503939
-0.016983, 0.318314, 9.73489, -0.0305224, -0.498895, 0.00492122
-0.0860138, 0.29689, 9.70871, -0.0305224, -0.498895, 0.00492122
-0.0860138, 0.29689, 9.70871, -0.0305224, -0.498895, 0.00492122
-0.0312653, 0.289749, 9.7587, -0.0305224, -0.498895, 0.00492122
-0.0312653, 0.289749, 9.7587, -0.0305339, -0.499211, 0.00506459
-0.0479279, 0.29213, 9.71109, -0.0305339, -0.499211, 0.00506459
-0.0479279, 0.29213, 9.71109, -0.0304953, -0.499016, 0.00499365
-0.0717316, 0.277847, 9.72299, -0.0304953, -0.499016, 0.00499365
-0.0717316, 0.277847, 9.72299, -0.0304809, -0.498931, 0.00496144
-0.0717316, 0.277847, 9.72299, -0.0304809, -0.498931, 0.00496144
-0.0669708, 0.306412, 9.673, -0.0304809, -0.498931, 0.00496144
-0.0669708, 0.306412, 9.673, -0.0304809, -0.498931, 0.00496144
-0.0669708, 0.306412, 9.673, -0.0304809, -0.498931, 0.00496144
-0.0669708, 0.306412, 9.673, -0.0304269, -0.49902, 0.0050333
-0.055069, 0.308792, 9.70871, -0.0304269, -0.49902, 0.0050333
-0.055069, 0.308792, 9.70871, -0.0304779, -0.499194, 0.0050875
-0.055069, 0.308792, 9.70871, -0.0304779, -0.499194, 0.0050875
-0.055069, 0.308792, 9.70871, -0.0304779, -0.499194, 0.0050875
-0.0717316, 0.287369, 9.70633, -0.0304779, -0.499194, 0.0050875
-0.0717316, 0.287369, 9.70633, -0.0304779, -0.499194, 0.0050875
-0.0717316, 0.287369, 9.70633, -0.0305214, -0.499223, 0.00507736
-0.0717316, 0.287369, 9.70633, -0.0305214, -0.499223, 0.00507736
-0.0407867, 0.268326, 9.66824, -0.0305214, -0.499223, 0.00507736
-0.0407867, 0.268326, 9.66824, -0.0304689, -0.499261, 0.00512421
-0.0503082, 0.275467, 9.71347, -0.0304689, -0.499261, 0.00512421
-0.0503082, 0.275467, 9.71347, -0.0304689, -0.499261, 0.00512421
-0.0503082, 0.275467, 9.71347, -0.0303586, -0.49903, 0.00507576
-0.0312653, 0.284988, 9.6492, -0.0303586, -0.49903, 0.00507576
-0.0312653, 0.284988, 9.6492, -0.0303586, -0.49903, 0.00507576
-0.0312653, 0.284988, 9.6492, -0.0303586, -0.49903, 0.00507576
-0.0312653, 0.284988, 9.6492, -0.0302913, -0.498941, 0.00507097
-0.00746155, 0.299271, 9.65872, -0.0302913, -0.498941, 0.00507097
-0.00746155, 0.299271, 9.65872, -0.0302913, -0.498941, 0.00507097
-0.00746155, 0.299271, 9.65872, -0.0302861, -0.498812, 0.00501261
-0.0455475, 0.337357, 9.67062, -0.0302861, -0.498812, 0.00501261
-0.0455475, 0.337357, 9.67062, -0.0302861, -0.498812, 0.00501261
-0.0455475, 0.337357, 9.67062, -0.0303189, -0.498535, 0.0048633
-0.0931549, 0.29451, 9.66586, -0.0303189, -0.498535, 0.0048633
-0.0931549, 0.29451, 9.66586, -0.0304699, -0.498681, 0.00484873
-0.000320435, 0.29451, 9.71109, -0.0304699, -0.498681, 0.00484873
-0.000320435, 0.29451, 9.71109, -0.0304693, -0.499019, 0.00500935
-0.0526886, 0.304031, 9.70395, -0.0304693, -0.499019, 0.00500935
-0.0526886, 0.304031, 9.70395, -0.0304693, -0.499019, 0.00500935
-0.0526886, 0.304031, 9.70395, -0.0304693, -0.499019, 0.00500935
-0.0526886, 0.304031, 9.70395, -0.0304639, -0.498688, 0.00485531
-0.0812531, 0.308792, 9.81345, -0.0304639, -0.498688, 0.00485531
-0.0812531, 0.308792, 9.81345, -0.0304639, -0.498688, 0.00485531
-0.0812531, 0.308792, 9.81345, -0.0305031, -0.4988, 0.00488716
-0.0503082, 0.29213, 9.65872, -0.0305031, -0.4988, 0.00488716
-0.0503082, 0.29213, 9.65872, -0.0305444, -0.499093, 0.00500312
-0.0431671, 0.29213, 9.67776, -0.0305444, -0.499093, 0.00500312
-0.0431671, 0.29213, 9.67776, -0.0305444, -0.499093, 0.00500312
-0.0431671, 0.29213, 9.67776, -0.0305542, -0.499146, 0.00502245
-0.0788727, 0.313553, 9.68491, -0.0305542, -0.499146, 0.00502245
-0.0788727, 0.313553, 9.68491, -0.030562, -0.49912, 0.00500612
-0.0217438, 0.313553, 9.6492, -0.030562, -0.49912, 0.00500612
-0.0217438, 0.313553, 9.6492, -0.0306319, -0.499383, 0.00509171
-0.0217438, 0.313553, 9.6492, -0.0306319, -0.499383, 0.00509171
-0.0217438, 0.313553, 9.6492, -0.0306319, -0.499383, 0.00509171
-0.0217438, 0.313553, 9.6492, -0.030693, -0.499239, 0.00498964
-0.0669708, 0.268326, 9.70157, -0.030693, -0.499239, 0.00498964
-0.0241241, 0.280228, 9.66348, -0.030693, -0.499239, 0.00498964
-0.0241241, 0.280228, 9.66348, -0.0305912, -0.499282, 0.00506649
0.00444031, 0.251663, 9.72061, -0.0305912, -0.499282, 0.00506649
0.00444031, 0.251663, 9.72061, -0.0305378, -0.499064, 0.00499281
0.00444031, 0.251663, 9.72061, -0.0305378, -0.499064, 0.00499281
-0.0669708, 0.273087, 9.62064, -0.0305378, -0.499064, 0.00499281
-0.0669708, 0.273087, 9.62064, -0.0303719, -0.498446, 0.00479164
-0.0288849, 0.304031, 9.70395, -0.0303719, -0.498446, 0.00479164
-0.0288849, 0.304031, 9.70395, -0.0303719, -0.498446, 0.00479164
-0.0288849, 0.304031, 9.70395, -0.0303159, -0.498492, 0.00484457
-0.0288849, 0.304031, 9.70395, -0.0303159, -0.498492, 0.00484457
-0.0431671, 0.36116, 9.69443, -0.0303591, -0.498415, 0.00478393
-0.0741119, 0.334976, 9.69443, -0.0303591, -0.498415, 0.00478393
-0.0741119, 0.334976, 9.69443, -0.0305776, -0.49865, 0.00477464
-0.0574493, 0.308792, 9.6254, -0.0305776, -0.49865, 0.00477464
-0.0574493, 0.308792, 9.6254, -0.0306991, -0.498997, 0.00487167
-0.0312653, 0.265945, 9.67776, -0.0306991, -0.498997, 0.00487167
-0.0312653, 0.265945, 9.67776, -0.0307442, -0.499108, 0.00489941
-0.0312653, 0.265945, 9.67776, -0.0307442, -0.499108, 0.00489941
-0.0764923, 0.29689, 9.72299, -0.0307442, -0.499108, 0.00489941
-0.0764923, 0.29689, 9.72299, -0.0307442, -0.499108, 0.00489941
-0.0764923, 0.29689, 9.72299, -0.0307442, -0.499108, 0.00489941
-0.0764923, 0.29689, 9.72299, -0.0306144, -0.498822, 0.00483563
-0.0741119, 0.275467, 9.66348, -0.0306144, -0.498822, 0.00483563
-0.0741119, 0.275467, 9.66348, -0.0305911, -0.499012, 0.00493893
-0.0741119, 0.275467, 9.66348, -0.0305911, -0.499012, 0.00493893
-0.0741119, 0.275467, 9.66348, -0.0305911, -0.499012, 0.00493893
-0.0741119, 0.304031, 9.68015, -0.0305911, -0.499012, 0.00493893
-0.0741119, 0.304031, 9.68015, -0.0305911, -0.499012, 0.00493893
-0.0741119, 0.304031, 9.68015, -0.0305911, -0.499012, 0.00493893
-0.0741119, 0.304031, 9.68015, -0.0305422, -0.499151, 0.00503171
-0.0622101, 0.29213, 9.69443, -0.0305422, -0.499151, 0.00503171
-0.0622101, 0.29213, 9.69443, -0.0305422, -0.499151, 0.00503171
-0.0622101, 0.29213, 9.69443, -0.030601, -0.499409, 0.00512139
-0.055069, 0.313553, 9.6373, -0.030601, -0.499409, 0.00512139
-0.055069, 0.313553, 9.6373, -0.0305848, -0.499485, 0.0051666
-0.036026, 0.301651, 9.66586, -0.0306386, -0.499589, 0.00518582
-0.0407867, 0.29689, 9.68729, -0.0306386, -0.499589, 0.00518582
-0.0407867, 0.29689, 9.68729, -0.030667, -0.499543, 0.00514841
-0.016983, 0.299271, 9.68253, -0.030667, -0.499543, 0.00514841
-0.016983, 0.299271, 9.68253, -0.030667, -0.499543, 0.00514841
-0.016983, 0.299271, 9.68253, -0.0306659, -0.4995, 0.00512846
-0.0526886, 0.301651, 9.68729, -0.0306659, -0.4995, 0.00512846
-0.0526886, 0.301651, 9.68729, -0.0306659, -0.4995, 0.00512846
-0.0526886, 0.301651, 9.68729, -0.0306632, -0.499283, 0.0050274
-0.0455475, 0.284988, 9.72537, -0.0306632, -0.499283, 0.0050274
-0.0455475, 0.284988, 9.72537, -0.0306632, -0.499283, 0.0050274
-0.0455475, 0.284988, 9.72537, -0.0306681, -0.499344, 0.0050534
-0.036026, 0.301651, 9.69205, -0.0306681, -0.499344, 0.0050534
-0.036026, 0.301651, 9.69205, -0.0306681, -0.499344, 0.0050534
-0.036026, 0.301651, 9.69205, -0.0306011, -0.499244, 0.00504307
-0.0645905, 0.306412, 9.64444, -0.0306011, -0.499244, 0.00504307
-0.0645905, 0.306412, 9.64444, -0.0305982, -0.499172, 0.00501062
-0.0526886, 0.299271, 9.76822, -0.0305982, -0.499172, 0.00501062
-0.0526886, 0.299271, 9.76822, -0.0305982, -0.499172, 0.00501062
-0.0526886, 0.299271, 9.76822, -0.0306364, -0.499339, 0.00506832
-0.0526886, 0.280228, 9.62064, -0.0306364, -0.499339, 0.00506832
-0.0526886, 0.280228, 9.62064, -0.0306364, -0.499339, 0.00506832
-0.0526886, 0.280228, 9.62064, -0.0306364, -0.499339, 0.00506832
-0.0526886, 0.280228, 9.62064, -0.0306359, -0.499342, 0.00507037
-0.0122223, 0.332596, 9.71823, -0.0306359, -0.499342, 0.00507037
-0.0122223, 0.332596, 9.71823, -0.0306359, -0.499342, 0.00507037
-0.0122223, 0.332596, 9.71823, -0.0305957, -0.499349, 0.0050958
-0.0431671, 0.301651, 9.71585, -0.0305957, -0.499349, 0.0050958
-0.0431671, 0.301651, 9.71585, -0.0305957, -0.499349, 0.0050958
-0.0431671, 0.301651, 9.71585, -0.0305957, -0.499349, 0.0050958
-0.0431671, 0.301651, 9.71585, -0.0307372, -0.499291, 0.00498988
0.00920105, 0.284988, 9.67776, -0.030767, -0.499311, 0.00498297
-0.00984192, 0.318314, 9.59445, -0.030767, -0.499311, 0.00498297
-0.00984192, 0.318314, 9.59445, -0.030767, -0.499311, 0.00498297
-0.00984192, 0.318314, 9.59445, -0.030767, -0.499311, 0.00498297
-0.00984192, 0.318314, 9.59445, -0.0307434, -0.49887, 0.00478725
-0.0288849, 0.258804, 9.63016, -0.0307434, -0.49887, 0.00478725
-0.0288849, 0.258804, 9.63016, -0.0307434, -0.49887, 0.00478725
-0.0288849, 0.258804, 9.63016, -0.030823, -0.498683, 0.00465489
-0.0431671, 0.315933, 9.68491, -0.030823, -0.498683, 0.00465489
-0.0431671, 0.315933, 9.68491, -0.030823, -0.498683, 0.00465489
-0.0431671, 0.315933, 9.68491, -0.0306814, -0.498384, 0.00459149
-0.0741119, 0.29213, 9.70395, -0.0306814, -0.498384, 0.00459149
-0.0741119, 0.29213, 9.70395, -0.0306814, -0.498384, 0.00459149
-0.0741119, 0.29213, 9.70395, -0.0306814, -0.498384, 0.00459149
-0.0741119, 0.29213, 9.70395, -0.0307557, -0.498486, 0.00459868
-0.0384064, 0.339737, 9.70395, -0.0307557, -0.498486, 0.00459868
-0.0384064, 0.339737, 9.70395, -0.0307554, -0.498704, 0.00470195
-0.0741119, 0.299271, 9.73251, -0.0307554, -0.498704, 0.00470195
-0.0741119, 0.299271, 9.73251, -0.0308873, -0.498769, 0.00465975
-0.0526886, 0.289749, 9.73489, -0.0308873, -0.498769, 0.00465975
-0.0526886, 0.289749, 9.73489, -0.0308615, -0.498951, 0.00476036
-0.0764923, 0.270706, 9.64444, -0.0308615, -0.498951, 0.00476036
-0.0764923, 0.270706, 9.64444, -0.0308447, -0.49896, 0.00477362
-0.0764923, 0.270706, 9.64444, -0.0308447, -0.49896, 0.00477362
-0.0431671, 0.29451, 9.67776, -0.0308447, -0.49896, 0.00477362
-0.0431671, 0.29451, 9.67776, -0.0308447, -0.49896, 0.00477362
-0.0431671, 0.29451, 9.67776, -0.0308447, -0.49896, 0.00477362
-0.0431671, 0.29451, 9.67776, -0.030793, -0.49906, 0.00484961
-0.055069, 0.299271, 9.72775, -0.030793, -0.49906, 0.00484961
-0.055069, 0.299271, 9.72775, -0.0307804, -0.498979, 0.00481822
-0.055069, 0.299271, 9.72775, -0.0307804, -0.498979, 0.00481822
-0.055069, 0.299271, 9.72775, -0.0307804, -0.498979, 0.00481822
-0.055069, 0.287369, 9.73727, -0.0307804, -0.498979, 0.00481822
-0.055069, 0.287369, 9.73727, -0.0307804, -0.498979, 0.00481822
-0.055069, 0.287369, 9.73727, -0.0307584, -0.499017, 0.00484844
-0.036026, 0.273087, 9.69919, -0.0307584, -0.499017, 0.00484844
-0.036026, 0.273087, 9.69919, -0.0307584, -0.499017, 0.00484844
-0.036026, 0.273087, 9.69919, -0.0307584, -0.499017, 0.00484844
-0.036026, 0.273087, 9.69919, -0.0307161, -0.499072, 0.00489806
-0.0146027, 0.287369, 9.69205, -0.0307161, -0.499072, 0.00489806
-0.0146027, 0.287369, 9.69205, -0.0307161, -0.499072, 0.00489806
-0.0146027, 0.287369, 9.69205, -0.0306097, -0.498913, 0.00488132
