acceleration:x,y,z,Orientation:yaw,pitch,roll
-5.67989, 6.50252, 0.865631, 2.18645, -1.48047, -2.01223
-2.49733, 5.53847, -0.531647, 2.18645, -1.48047, -2.01223
-2.49733, 5.53847, -0.531647, 2.18645, -1.48047, -2.01223
-2.49733, 5.53847, -0.531647, 2.18645, -1.48047, -2.01223
-2.49733, 5.53847, -0.531647, 2.45386, -1.38605, -1.747
-0.619217, 4.48158, -1.27432, 2.45386, -1.38605, -1.747
-0.619217, 4.48158, -1.27432, 2.45386, -1.38605, -1.747
-0.619217, 4.48158, -1.27432, 2.45386, -1.38605, -1.747
-0.619217, 4.48158, -1.27432, 2.52465, -1.28937, -1.67402
-0.238358, 2.6844, 0.0491638, 2.52465, -1.28937, -1.67402
-0.238358, 2.6844, 0.0491638, 2.52465, -1.28937, -1.67402
-0.238358, 2.6844, 0.0491638, 2.52465, -1.28937, -1.67402
-0.238358, 2.6844, 0.0491638, 2.55655, -1.19202, -1.63799
1.13988, 0.694412, 0.289581, 2.55655, -1.19202, -1.63799
1.13988, 0.694412, 0.289581, 2.55655, -1.19202, -1.63799
1.13988, 0.694412, 0.289581, 2.5675, -1.10092, -1.62243
1.13988, 0.694412, 0.289581, 2.5675, -1.10092, -1.62243
3.31792, -1.43602, -2.28598, 2.5675, -1.10092, -1.62243
3.31792, -1.43602, -2.28598, 2.5675, -1.10092, -1.62243
3.31792, -1.43602, -2.28598, 2.5675, -1.10092, -1.62243
3.31792, -1.43602, -2.28598, 2.55996, -1.01307, -1.62039
4.38432, -2.40483, -5.05435, 2.55996, -1.01307, -1.62039
4.38432, -2.40483, -5.05435, 2.54651, -0.929847, -1.621
4.38432, -2.40483, -5.05435, 2.54651, -0.929847, -1.621
4.38432, -2.40483, -5.05435, 2.54651, -0.929847, -1.621
3.43694, -4.40672, -4.21646, 2.54651, -0.929847, -1.621
3.43694, -4.40672, -4.21646, 2.54651, -0.929847, -1.621
3.43694, -4.40672, -4.21646, 2.54651, -0.929847, -1.621
3.43694, -4.40672, -4.21646, 2.54525, -0.854, -1.6132
6.53856, -5.16368, -2.40976, 2.54525, -0.854, -1.6132
6.53856, -5.16368, -2.40976, 2.54525, -0.854, -1.6132
6.53856, -5.16368, -2.40976, 2.54525, -0.854, -1.6132
6.53856, -5.16368, -2.40976, 2.56178, -0.775988, -1.59888
8.69756, -5.63976, -1.07437, 2.56178, -0.775988, -1.59888
8.69756, -5.63976, -1.07437, 2.58429, -0.700646, -1.59037
8.69756, -5.63976, -1.07437, 2.58429, -0.700646, -1.59037
8.69756, -5.63976, -1.07437, 2.58429, -0.700646, -1.59037
11.0803, -5.51122, -0.764923, 2.58429, -0.700646, -1.59037
11.0803, -5.51122, -0.764923, 2.58429, -0.700646, -1.59037
11.0803, -5.51122, -0.764923, 2.58429, -0.700646, -1.59037
11.0803, -5.51122, -0.764923, 2.6073, -0.634048, -1.58564
12.2157, -5.37791, 1.64639, 2.6073, -0.634048, -1.58564
12.2157, -5.37791, 1.64639, 2.6073, -0.634048, -1.58564
12.2157, -5.37791, 1.64639, 2.6073, -0.634048, -1.58564
12.2157, -5.37791, 1.64639, 2.62819, -0.582513, -1.57939
12.9299, -5.33269, 2.59854, 2.62819, -0.582513, -1.57939
12.9299, -5.33269, 2.59854, 2.62819, -0.582513, -1.57939
12.9299, -5.33269, 2.59854, 2.64177, -0.551034, -1.56986
12.9299, -5.33269, 2.59854, 2.64177, -0.551034, -1.56986
12.0896, -5.70164, 1.34885, 2.64177, -0.551034, -1.56986
12.0896, -5.70164, 1.34885, 2.64177, -0.551034, -1.56986
12.0896, -5.70164, 1.34885, 2.64177, -0.551034, -1.56986
12.0896, -5.70164, 1.34885, 2.64291, -0.538239, -1.56102
12.6371, -6.02776, -0.993439, 2.64291, -0.538239, -1.56102
12.6371, -6.02776, -0.993439, 2.64291, -0.538239, -1.56102
12.6371, -6.02776, -0.993439, 2.63341, -0.540674, -1.55778
12.6371, -6.02776, -0.993439, 2.63341, -0.540674, -1.55778
13.4321, -5.48503, -1.36478, 2.63341, -0.540674, -1.55778
13.4321, -5.48503, -1.36478, 2.63341, -0.540674, -1.55778
13.4321, -5.48503, -1.36478, 2.62248, -0.555748, -1.55924
13.4321, -5.48503, -1.36478, 2.62248, -0.555748, -1.55924
13.1369, -4.56859, 0.701385, 2.62248, -0.555748, -1.55924
13.1369, -4.56859, 0.701385, 2.62248, -0.555748, -1.55924
13.1369, -4.56859, 0.701385, 2.62248, -0.555748, -1.55924
13.1369, -4.56859, 0.701385, 2.61992, -0.584769, -1.56055
10.9994, -3.31413, 2.39145, 2.61992, -0.584769, -1.56055
10.9994, -3.31413, 2.39145, 2.61992, -0.584769, -1.56055
10.9994, -3.31413, 2.39145, 2.61992, -0.584769, -1.56055
10.9994, -3.31413, 2.39145, 2.62419, -0.62988, -1.55895
8.25957, -2.91899, 3.14841, 2.62419, -0.62988, -1.55895
8.25957, -2.91899, 3.14841, 2.62419, -0.62988, -1.55895
8.25957, -2.91899, 3.14841, 2.62419, -0.62988, -1.55895
8.25957, -2.91899, 3.14841, 2.62628, -0.692922, -1.56126
9.11888, -1.61931, -0.68399, 2.62628, -0.692922, -1.56126
9.11888, -1.61931, -0.68399, 2.62628, -0.692922, -1.56126
9.11888, -1.61931, -0.68399, 2.62628, -0.692922, -1.56126
9.11888, -1.61931, -0.68399, 2.61913, -0.764209, -1.57057
7.21935, -0.643356, -1.09103, 2.61913, -0.764209, -1.57057
7.21935, -0.643356, -1.09103, 2.61913, -0.764209, -1.57057
7.21935, -0.643356, -1.09103, 2.61913, -0.764209, -1.57057
7.21935, -0.643356, -1.09103, 2.60973, -0.845635, -1.57889
6.70995, 0.289749, 4.022, 2.60973, -0.845635, -1.57889
6.70995, 0.289749, 4.022, 2.60973, -0.845635, -1.57889
6.70995, 0.289749, 4.022, 2.60973, -0.845635, -1.57889
6.70995, 0.289749, 4.022, 2.61652, -0.937634, -1.57804
6.83372, -0.28154, 6.33334, 2.61652, -0.937634, -1.57804
6.83372, -0.28154, 6.33334, 2.61652, -0.937634, -1.57804
6.83372, -0.28154, 6.33334, 2.61652, -0.937634, -1.57804
6.83372, -0.28154, 6.33334, 2.62419, -1.03766, -1.57999
5.04131, -0.524338, 0.299103, 2.62419, -1.03766, -1.57999
5.04131, -0.524338, 0.299103, 2.62419, -1.03766, -1.57999
5.04131, -0.524338, 0.299103, 2.62419, -1.03766, -1.57999
5.04131, -0.524338, 0.299103, 2.58825, -1.16417, -1.61701
-0.464493, 0.468277, -1.29099, 2.58825, -1.16417, -1.61701
-0.464493, 0.468277, -1.29099, 2.58825, -1.16417, -1.61701
-0.464493, 0.468277, -1.29099, 2.58825, -1.16417, -1.61701
-0.464493, 0.468277, -1.29099, 2.47416, -1.30505, -1.72105
-10.055, 1.3752, 3.33408, 2.47416, -1.30505, -1.72105
-10.055, 1.3752, 3.33408, 2.47416, -1.30505, -1.72105
-10.055, 1.3752, 3.33408, 2.47416, -1.30505, -1.72105
-10.055, 1.3752, 3.33408, 2.09062, -1.45477, -2.09464
-11.0976, 3.96742, 1.49643, 2.09062, -1.45477, -2.09464
-11.0976, 3.96742, 1.49643, 2.09062, -1.45477, -2.09464
-11.0976, 3.96742, 1.49643, 2.09062, -1.45477, -2.09464
-11.0976, 3.96742, 1.49643, 0.368691, -1.4681, 2.45814
-12.5758, 5.71223, -0.0984192, 0.368691, -1.4681, 2.45814
-12.5758, 5.71223, -0.0984192, -0.0526863, -1.32459, 2.01458
-12.5758, 5.71223, -0.0984192, -0.0526863, -1.32459, 2.01458
-12.5758, 5.71223, -0.0984192, -0.0526863, -1.32459, 2.01458
-18.2149, 5.41231, -1.15768, -0.0526863, -1.32459, 2.01458
-18.2149, 5.41231, -1.15768, -0.0526863, -1.32459, 2.01458
-18.2149, 5.41231, -1.15768, -0.0526863, -1.32459, 2.01458
-18.2149, 5.41231, -1.15768, -0.148543, -1.15538, 1.90067
-19.5908, 6.48824, -5.75418, -0.148543, -1.15538, 1.90067
-19.5908, 6.48824, -5.75418, -0.148543, -1.15538, 1.90067
-19.5908, 6.48824, -5.75418, -0.174024, -0.990176, 1.8685
-19.5908, 6.48824, -5.75418, -0.174024, -0.990176, 1.8685
-19.5908, 9.24709, -8.94864, -0.174024, -0.990176, 1.8685
-19.5908, 9.24709, -8.94864, -0.174024, -0.990176, 1.8685
-19.5908, 9.24709, -8.94864, -0.174024, -0.990176, 1.8685
-19.5908, 9.24709, -8.94864, -0.17673, -0.858925, 1.8635
-19.5908, 11.1895, -9.04385, -0.17673, -0.858925, 1.8635
-19.5908, 11.1895, -9.04385, -0.17999, -0.782383, 1.85261
-19.5908, 11.1895, -9.04385, -0.17999, -0.782383, 1.85261
-19.5908, 11.1895, -9.04385, -0.17999, -0.782383, 1.85261
-17.9079, 11.0276, -4.89725, -0.17999, -0.782383, 1.85261
-17.9079, 11.0276, -4.89725, -0.17999, -0.782383, 1.85261
-17.9079, 11.0276, -4.89725, -0.17999, -0.782383, 1.85261
-17.9079, 11.0276, -4.89725, -0.193002, -0.743934, 1.82473
-13.3756, 10.8348, -2.94058, -0.193002, -0.743934, 1.82473
-13.3756, 10.8348, -2.94058, -0.207456, -0.725266, 1.8007
-13.3756, 10.8348, -2.94058, -0.207456, -0.725266, 1.8007
-13.3756, 10.8348, -2.94058, -0.207456, -0.725266, 1.8007
-12.195, 10.0755, -1.47665, -0.207456, -0.725266, 1.8007
-12.195, 10.0755, -1.47665, -0.221065, -0.709269, 1.78737
-12.195, 10.0755, -1.47665, -0.221065, -0.709269, 1.78737
-12.195, 10.0755, -1.47665, -0.221065, -0.709269, 1.78737
-11.876, 8.79005, -2.48831, -0.221065, -0.709269, 1.78737
-11.876, 8.79005, -2.48831, -0.221065, -0.709269, 1.78737
-11.876, 8.79005, -2.48831, -0.221065, -0.709269, 1.78737
-11.876, 8.79005, -2.48831, -0.229734, -0.693579, 1.78225
-10.862, 7.89503, -3.1572, -0.229734, -0.693579, 1.78225
-10.862, 7.89503, -3.1572, -0.229734, -0.693579, 1.78225
-10.862, 7.89503, -3.1572, -0.229734, -0.693579, 1.78225
-10.862, 7.89503, -3.1572, -0.235309, -0.682785, 1.7796
-9.50752, 7.84981, -1.01962, -0.235309, -0.682785, 1.7796
-9.50752, 7.84981, -1.01962, -0.235309, -0.682785, 1.7796
-9.50752, 7.84981, -1.01962, -0.243112, -0.679761, 1.77279
-9.50752, 7.84981, -1.01962, -0.243112, -0.679761, 1.77279
-8.01027, 7.55702, -0.341217, -0.243112, -0.679761, 1.77279
-8.01027, 7.55702, -0.341217, -0.243112, -0.679761, 1.77279
-8.01027, 7.55702, -0.341217, -0.243112, -0.679761, 1.77279
-8.01027, 7.55702, -0.341217, -0.249942, -0.681239, 1.76465
-7.97218, 6.85481, -1.26004, -0.249942, -0.681239, 1.76465
-7.97218, 6.85481, -1.26004, -0.249942, -0.681239, 1.76465
-7.97218, 6.85481, -1.26004, -0.249942, -0.681239, 1.76465
-7.97218, 6.85481, -1.26004, -0.252615, -0.682769, 1.76035
-8.40779, 6.49062, -1.85275, -0.252615, -0.682769, 1.76035
-8.40779, 6.49062, -1.85275, -0.252615, -0.682769, 1.76035
-8.40779, 6.49062, -1.85275, -0.253264, -0.68429, 1.75813
-8.40779, 6.49062, -1.85275, -0.253264, -0.68429, 1.75813
-7.25569, 6.2859, -1.91702, -0.253264, -0.68429, 1.75813
-7.25569, 6.2859, -1.91702, -0.253264, -0.68429, 1.75813
-7.25569, 6.2859, -1.91702, -0.253264, -0.68429, 1.75813
-7.25569, 6.2859, -1.91702, -0.254133, -0.688287, 1.7554
-7.23427, 5.88124, -0.883942, -0.254133, -0.688287, 1.7554
-7.23427, 5.88124, -0.883942, -0.256119, -0.694586, 1.75158
-7.23427, 5.88124, -0.883942, -0.256119, -0.694586, 1.75158
-6.39876, 5.63368, -2.43356, -0.256119, -0.694586, 1.75158
-6.39876, 5.63368, -2.43356, -0.256119, -0.694586, 1.75158
-6.39876, 5.63368, -2.43356, -0.257562, -0.700576, 1.74778
-6.39876, 5.63368, -2.43356, -0.257562, -0.700576, 1.74778
-7.07002, 5.72176, -1.65042, -0.257562, -0.700576, 1.74778
-7.07002, 5.72176, -1.65042, -0.257562, -0.700576, 1.74778
-7.07002, 5.72176, -1.65042, -0.257562, -0.700576, 1.74778
-7.07002, 5.72176, -1.65042, -0.261582, -0.705555, 1.74307
-7.01527, 5.79317, -0.80777, -0.261582, -0.705555, 1.74307
-7.01527, 5.79317, -0.80777, -0.267207, -0.70897, 1.73602
-7.01527, 5.79317, -0.80777, -0.267207, -0.70897, 1.73602
-7.01527, 5.79317, -0.80777, -0.267207, -0.70897, 1.73602
-6.92006, 5.79317, -2.21695, -0.267207, -0.70897, 1.73602
-6.92006, 5.79317, -2.21695, -0.267207, -0.70897, 1.73602
-6.92006, 5.79317, -2.21695, -0.267207, -0.70897, 1.73602
-6.92006, 5.79317, -2.21695, -0.271069, -0.710527, 1.73154
-7.19618, 5.80745, -2.80252, -0.271069, -0.710527, 1.73154
-7.19618, 5.80745, -2.80252, -0.271069, -0.710527, 1.73154
-7.19618, 5.80745, -2.80252, -0.271069, -0.710527, 1.73154
-7.19618, 5.80745, -2.80252, -0.275439, -0.711039, 1.72757
-7.40565, 6.28828, -1.43143, -0.275439, -0.711039, 1.72757
-7.40565, 6.28828, -1.43143, -0.284392, -0.711917, 1.71849
-7.40565, 6.28828, -1.43143, -0.284392, -0.711917, 1.71849
-7.40565, 6.28828, -1.43143, -0.284392, -0.711917, 1.71849
-7.17, 6.7596, -0.353119, -0.284392, -0.711917, 1.71849
-7.17, 6.7596, -0.353119, -0.284392, -0.711917, 1.71849
-7.17, 6.7596, -0.353119, -0.284392, -0.711917, 1.71849
-7.17, 6.7596, -0.353119, -0.295314, -0.713144, 1.70659
-7.16524, 6.81911, 0.299103, -0.295314, -0.713144, 1.70659
-7.16524, 6.81911, 0.299103, -0.295314, -0.713144, 1.70659
-7.16524, 6.81911, 0.299103, -0.295314, -0.713144, 1.70659
-7.16524, 6.81911, 0.299103, -0.303713, -0.71336, 1.69838
-7.50087, 6.80721, -0.388824, -0.303713, -0.71336, 1.69838
-7.50087, 6.80721, -0.388824, -0.303713, -0.71336, 1.69838
-7.50087, 6.80721, -0.388824, -0.306961, -0.712027, 1.69501
-7.50087, 6.80721, -0.388824, -0.306961, -0.712027, 1.69501
-7.53419, 6.64296, -1.2529, -0.306961, -0.712027, 1.69501
-7.53419, 6.64296, -1.2529, -0.306961, -0.712027, 1.69501
-7.53419, 6.64296, -1.2529, -0.306961, -0.712027, 1.69501
-7.53419, 6.64296, -1.2529, -0.307466, -0.71035, 1.69472
-7.64607, 6.69057, -1.01248, -0.307466, -0.71035, 1.69472
-7.64607, 6.69057, -1.01248, -0.307466, -0.71035, 1.69472
-7.64607, 6.69057, -1.01248, -0.307466, -0.71035, 1.69472
-7.64607, 6.69057, -1.01248, -0.308075, -0.709354, 1.69438
-7.55086, 6.69295, -0.586395, -0.308075, -0.709354, 1.69438
-7.55086, 6.69295, -0.586395, -0.308075, -0.709354, 1.69438
-7.55086, 6.69295, -0.586395, -0.309062, -0.709364, 1.69326
-7.55086, 6.69295, -0.586395, -0.309062, -0.709364, 1.69326
-7.25569, 6.67628, -0.960114, -0.309062, -0.709364, 1.69326
-7.25569, 6.67628, -0.960114, -0.309062, -0.709364, 1.69326
-7.25569, 6.67628, -0.960114, -0.309062, -0.709364, 1.69326
-7.25569, 6.67628, -0.960114, -0.309071, -0.709849, 1.69294
-7.60323, 6.59773, -0.531647, -0.309071, -0.709849, 1.69294
-7.60323, 6.59773, -0.531647, -0.307461, -0.710224, 1.69428
-7.60323, 6.59773, -0.531647, -0.307461, -0.710224, 1.69428
-7.60323, 6.59773, -0.531647, -0.307461, -0.710224, 1.69428
-7.37947, 6.45967, -1.38144, -0.307461, -0.710224, 1.69428
-7.37947, 6.45967, -1.38144, -0.307461, -0.710224, 1.69428
-7.37947, 6.45967, -1.38144, -0.307461, -0.710224, 1.69428
-7.37947, 6.45967, -1.38144, -0.304193, -0.710491, 1.69636
-7.37947, 6.45967, -1.38144, -0.301697, -0.71088, 1.69742
-7.48659, 6.44063, -1.89798, -0.301697, -0.71088, 1.69742
-7.48659, 6.44063, -1.89798, -0.301697, -0.71088, 1.69742
-7.48659, 6.44063, -1.89798, -0.301697, -0.71088, 1.69742
-7.70082, 6.48347, -1.59329, -0.301697, -0.71088, 1.69742
-7.70082, 6.48347, -1.59329, -0.303397, -0.711081, 1.69544
-7.70082, 6.48347, -1.59329, -0.303397, -0.711081, 1.69544
-7.70082, 6.48347, -1.59329, -0.303397, -0.711081, 1.69544
-7.07716, 6.58583, -0.607819, -0.303397, -0.711081, 1.69544
-7.07716, 6.58583, -0.607819, -0.303397, -0.711081, 1.69544
-7.07716, 6.58583, -0.607819, -0.303397, -0.711081, 1.69544
-7.07716, 6.58583, -0.607819, -0.308557, -0.711169, 1.69108
-7.40804, 6.60487, -0.350739, -0.308557, -0.711169, 1.69108
-7.40804, 6.60487, -0.350739, -0.308557, -0.711169, 1.69108
-7.40804, 6.60487, -0.350739, -0.308557, -0.711169, 1.69108
-7.40804, 6.60487, -0.350739, -0.313511, -0.710836, 1.68568
-7.69368, 6.78578, -0.376923, -0.313511, -0.710836, 1.68568
-7.69368, 6.78578, -0.376923, -0.313511, -0.710836, 1.68568
-7.69368, 6.78578, -0.376923, -0.316453, -0.709514, 1.68136
-7.69368, 6.78578, -0.376923, -0.316453, -0.709514, 1.68136
-7.5937, 6.7596, 0.0301208, -0.316453, -0.709514, 1.68136
-7.5937, 6.7596, 0.0301208, -0.316831, -0.708043, 1.67957
-7.5937, 6.7596, 0.0301208, -0.316831, -0.708043, 1.67957
-7.5937, 6.7596, 0.0301208, -0.316831, -0.708043, 1.67957
-7.50801, 6.41444, -1.00534, -0.316831, -0.708043, 1.67957
-7.50801, 6.41444, -1.00534, -0.316831, -0.708043, 1.67957
-7.50801, 6.41444, -1.00534, -0.316831, -0.708043, 1.67957
-7.50801, 6.41444, -1.00534, -0.314533, -0.706279, 1.68126
-7.88649, 6.3597, -1.34811, -0.314533, -0.706279, 1.68126
-7.88649, 6.3597, -1.34811, -0.314533, -0.706279, 1.68126
-7.88649, 6.3597, -1.34811, -0.311558, -0.70469, 1.68368
-7.88649, 6.3597, -1.34811, -0.311558, -0.70469, 1.68368
-7.64131, 6.45253, -0.729218, -0.311558, -0.70469, 1.68368
-7.64131, 6.45253, -0.729218, -0.311558, -0.70469, 1.68368
-7.64131, 6.45253, -0.729218, -0.311558, -0.70469, 1.68368
-7.64131, 6.45253, -0.729218, -0.310279, -0.704524, 1.68289
-7.36995, 6.44063, -0.29361, -0.310279, -0.704524, 1.68289
-7.36995, 6.44063, -0.29361, -0.309239, -0.705802, 1.68031
